Прайс-лист для Участников Компании АРГО						
Действителен на момент публикации 02.10.2014. Не является офертой (ст. 437 ГК РФ)						
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	Алтом-Консульт					
2708	Емкость с распылителем	52	2	20		
2702	Концентрат «Локс-эко», 250 мл	213	13	10		0,00%
2703	Слокс-эко для растений, 110 мл	73	4	7		Для расчета цен в другой валюте введите в ячейку расположенную под этой надписью коэффициент пересчета цен.
2712	Слокс-эко для растений, 250 мл	114	6	5		
2714	Средство против грызунов «Слокс-эко», 4 таблетки	139	8	10		
2704	Средство против моли «Слокс-эко», 1,2 г	66	4	10		
2705	Средство против моли и клопов «Слокс-эко», 110 мл	87	5	7		1,0000
2713	Стимулятор роста растений хитозановый «Слокс-эко», концентрат, 5 мл	127	7	15		Для определения точности расчета цен укажите в ячейке под этой надписью количество цифр после запятой.
2711	Удобрение органическое для комплексной подкормки растений «Слокс-эко», 500 мл	122	7	12		
2709	Удобрение органическое для подкормки и защиты растений от вред. «Слокс-эко», 500 мл	139	8	12		0
2710	Удобрение органическое для укрепления корневой системы «Слокс-эко», 500 мл	125	7	12		
	Апифарм					
0726	Адиабетон, капсулы, 100 шт	636	40	8		
0701	Аргосластин, таблетки, 200 шт	196	13	10		
0706	Вазолептин, таблетки, 50 шт	404	24	10		
0720	Гемолептин, таблетки, 50 шт	404	24	10		
0707	Гепатолептин, таблетки, 50 шт	404	24	10		
0715	Карамель леденцовая «Плантико Кардиолептин», 33 г	46	3	5		
0717	Карамель леденцовая «Плантико Лептопротект», 33 г	46	3	5		
0708	Кардиолептин, таблетки, 50 шт	404	24	10		
0702	Каталитин, таблетки, 100 шт	728	47	5		
0703	Каталитин, таблетки, 40 шт	304	20	10		
0728	Конфеты таблетированные с растительными экстрактами «Аргофемин», 100 шт	490	30	10		
0729	Конфеты таблетированные с растительными экстрактами «НекурИт», 100 шт	490	30	10		
0722	Концентрат сухой напитка безалкогольного «Алкостоп», 5 пакетов по 10 г	243	16	5		
0725	Концентрат сухой напитка безалкогольного «Варико-стоп»,  20 пакетов по 10 г	487	31	3		
0724	Концентрат сухой напитка безалкогольного «Инфлю-стоп», 10 пакетов по 10 г	296	17	6		
0709	Лептоник, таблетки, 50 шт	404	24	10		
0710	Лептопротект, таблетки, 50 шт	404	24	10		
0711	Лептоседин, таблетки, 50 шт	404	24	10		
0721	Мумичага 100, таблетки, 100 шт	513	30	5		
0704	Набор «Рецепт успеха»	2760	170	1		
0712	Нефролептин, таблетки, 50 шт	404	24	10		
0718	Офтальмолептин, таблетки, 50 шт	404	24	10		
0727	Пентабион, капсулы, 56 шт	376	23	10		
0705	Хитолан, таблетки, 40 шт	355	22	10		
0719	Хондролептин, таблетки, 50 шт	404	24	10		
0713	Энтеролептин, таблетки, 50 шт	404	24	10		
	АРГО ЭМ-1					
	Здоровое питание					
2026	Продукт кисломолочный «ЭМ-Курунга», капсулы, 60 шт	486	32	15		
2027	Продукт кисломолочный «ЭМ-Курунга», порошок, 3 пак. по 2 г	103	7	8		
2025	Продукт кисломолочный «ЭМ-Курунга», таблетки, 30 шт	179	12	32		
2023	Продукт кисломолочный «ЭМ-Курунга», таблетки, 60 шт	335	22	18		
2016	Продукт кисломолочный сухой «Курунговит ЖКТ», таблетки, 60 шт	274	18	5		
2015	Продукт кисломолочный сухой «Курунговит», таблетки, 60 шт	245	16	5		
2017	Продукт кисломолочный сухой «Курунговит-С», таблетки, 60 шт	245	16	5		
	Здоровье и быт					
2021	Биодезодорант бытовой «Эмикс», концентрат, 25 мл	154	10	8		
2001	Биоудобрение «Байкал ЭМ-1», концентрат, 40 мл	282	18	27		
2008	Концентрат биопрепарата «Тамир», 30 мл	203	13	27		
2018	Концентрат кормовой «ЭМ-курунга» (ВетЭМ), 25 г	112	7	15		
2003	Подкормка для растений сухая «Ургаса», 150 г	155	10	8		
2033	Подкормка для растений сухая «Эмикс», 150 г	188	12	8		
2002	Среда питательная «ЭМ-патока», 100 мл	89	6	6		
3303	Супер-салфетки набор, 4 шт	277	12	30		
2031	Удобрение минеральное «ГУМАТЭМ» для защиты растений, 250 мл	173	11	30		
2029	Удобрение минеральное «ГУМАТЭМ» для корневой и внекорневой подкормки культур, 250 мл	151	10	30		
2030	Удобрение минеральное «ГУМАТЭМ» для плодово-ягодных и цветочно-декоративных культур, 250 мл	155	10	30		
2028	Удобрение минеральное «ГУМАТЭМ» универсальное, 250 мл	159	10	30		
2032	ЭМ + салфетки, 1 + 4 шт	270	12	3		
2020	ЭМ-доска (подставка вкуса)	286	18	5		
2034	Эмикс-наклейка	211	13	10		
2024	ЭМ-керамика с усиленными свойствами, 1 шт	164	10	12		
2019	ЭМ-контейнер, 3 шт	637	40	3		
2006	ЭМ-культиватор	415	25	7		
2013	ЭМ-пластина	77	5	10		
	Биакс					
1401	Бальзам «Хвойный дар», 10 мл	154	9	10		
1403	Ингалятор с бальзамом «Хвойный дар», набор	203	12	10		
1408	Крем-бальзам «Витапринол» с живицей, 75 мл	226	13	1		
1407	Крем-карандаш «Витапринол», 10 шт	482	30	1		
	Биолит					
	Здоровое питание					
0302	Аргозид, гранулы, 120 г	351	23	10		
0304	Ахиллан, гранулы, 90 г	288	19	10		
0305	Венорм на сорбите, гранулы, 120 г	351	23	10		
0307	Венорм, гранулы, 120 г	351	23	10		
0308	Витамикс, гранулы, 120 г	351	23	10		
0309	Витасел, гранулы, 90 г	288	19	10		
0310	Галега-Нова, гранулы, 90 г	288	19	10		
0341	Гепатосол на сорбите, гранулы, 90 г	242	14	10		
0320	Гепатосол, гранулы, 90 г	242	14	10		
0350	Кальций-Биолит, капсулы, 90 шт	1592	90	2		
0311	Климатон плюс, гранулы, 90 г	288	19	10		
0312	Климатон, гранулы, 90 г	256	17	10		
0316	Липроксол на сорбите, гранулы, 90 г	288	19	10		
0317	Липроксол, гранулы, 90 г	288	19	10		
0301	Марикад, капсулы, 90 шт	1694	100	2		
0314	Напиток концентрированный «Лактавия с соком облепихи и моркови», 100 г	351	23	10		
0315	Напиток концентрированный «Лактавия с соком черники и аронии», 100 г	351	23	10		
3504	Напиток чайный «Популин», 200 мл	856	50	8		
3507	Напиток чайный гранулированный «Гепатосол», 300 г	767	45	1		
3506	Напиток чайный гранулированный «Гепатосол», 90 г	242	14	10		
3502	Напиток чайный гранулированный «Липроксол», 90 г	279	18	10		
3501	Напиток чайный гранулированный «Танаксол плюс», 42 г	209	12	20		
3505	Напиток чайный гранулированный «Уролизин», 120 г	364	24	10		
3503	Напиток чайный гранулированный «Экорсол», 42 г	209	12	20		
3510	Напиток чайный гранулированный на шроте лопуха «Ахиллан», 90 г	226	14	4		
3511	Напиток чайный гранулированный на шроте лопуха «Венорм», 90 г	226	14	4		
3512	Напиток чайный гранулированный на шроте лопуха «Витамикс», 90 г	226	14	4		
3513	Напиток чайный гранулированный на шроте лопуха «Галега-нова», 90 г	226	14	4		
3514	Напиток чайный гранулированный на шроте лопуха «Гепатосол», 90 г	226	14	4		
3515	Напиток чайный гранулированный на шроте лопуха «Флавигран-очанка», 90 г	226	14	4		
3516	Напиток чайный гранулированный на шроте лопуха «Эсобел с экстрактом сабельника», 90 г	226	14	4		
0321	Поликавин, гранулы, 110 г	524	35	10		
0337	Популин, жидкость, 200 мл	856	50	8		
0345	Популин, жидкость, 75 мл	427	25	10		
0323	Простадонт, гранулы, 90 г	288	19	10		
0346	Рейши-Кан, гранулы, 100 г	1919	110	2		
0326	Семена лопуха, капсулы, 190 шт	867	50	2		
0322	Семена солянки холмовой, капсулы, 190 шт	604	35	2		
3508	Танаксол форте, капсулы, 30 шт	418	27	2		
0388	Танаксол, гранулы, 42 г	209	12	20		
0347	Токсидонт-май, жидкость, 75 мл	548	32	8		
0325	Тонизид, гранулы, 90 г	288	19	10		
0327	Уролизин, гранулы, 120 г	351	23	10		
0329	Флавигран, гранулы, 120 г	447	30	10		
0344	Флавигран-очанка, гранулы, 120 г	468	31	10		
0330	Флорента напиток, 200 мл	256	17	48		
0331	Флорента спрей, 50 мл	182	12	10		
0332	Ширлайн с лохеином, гранулы, 30 г	182	12	20		
0338	Ширлайн, гранулы, 120 г	256	17	10		
0334	Ширлайн, гранулы, 30 г	182	12	20		
3509	Экорсол форте, капсулы, 90 шт	857	55	2		
0335	Экорсол, гранулы, 42 г	209	12	20		
0336	Экстракт корня лопуха, жидкость, 75 мл	548	32	10		
0339	Экстракт крапивы, жидкость, 75 мл	564	37	10		
0343	Экстракт подорожника, жидкость, 75 мл	564	37	10		
0394	Эсобел с экстрактом сабельника болотного, гранулы, 120 г	543	36	10		
0306	Эсобел-Арт, капсулы, 90 шт	1204	70	2		
	Наружные средства					
0393	Бальзам «Чистотел», туба, 20 мл	195	12	5		
0351	Бальзам для волос, 50 мл	150	10	20		
0352	Ванна скипидарная №1, 250 мл	351	23	5		
0353	Ванна скипидарная №2, 250 мл	521	35	5		
0385	Гель «Эплир», 20 мл	114	7	10		
0396	Гель для душа «Для мужчин», 250 мл	216	14	2		
0397	Гель для душа «Морской бриз», 250 мл	216	14	2		
0398	Гель для душа «Черная орхидея», 250 мл	216	14	2		
0373	Гель для интимной гигиены «Блаженство», 20 мл	98	6	10		
0354	Гель против ушибов «Арктика», 30 мл	98	6	10		
0355	Гель рассасывающий «Мамавит», 50 мл	242	14	4		
0377	Концентрат березовый для ног «Бетулан», 40 г	98	6	20		
0374	Концентрат с экстрактом корня лопуха, 150 мл	256	17	4		
0381	Концентрат с экстрактом листа крапивы, 150 мл	256	17	4		
0387	Крем «Ширлайн», 50 мл	114	7	14		
0386	Крем «Эплир», 50 мл	256	17	12		
0357	Крем антиаллергический «Солхинол», 30 мл	130	8	10		
0358	Крем антиварикозный «Венорм», 50 мл	146	9	14		
0382	Крем массажный «Мумие», 50 мл	195	12	14		
0362	Крем массажный с экстрактом сабельника «Эсобел», 50 мл	162	10	14		
0363	Крем противовоспалительный «Флорента», 30 мл	130	8	10		
0359	Крем противогрибковый «Микодонт», 30 мл	130	8	10		
0360	Крем противопсориазный «Пикладол», 30 мл	130	8	10		
0376	Маска с экстрактом корня лопуха, 150 мл	228	14	4		
0384	Маска с экстрактом крапивы, 150 мл	228	14	4		
0372	Масло «Эплир», 10 мл	75	5	30		
0371	Соль для ванн «Эсобел», гранулы, 50 г	182	12	20		
0399	Шампунь "Дегтярный", 250 мл	188	11	2		
	Быкова Т.Н.					
2801	Полустельки супинированные, размер 36–38	579	35	10		
2804	Полустельки супинированные, размер 39	579	35	10		
2802	Полустельки супинированные, размер 40–42	579	35	10		
2803	Полустельки супинированные, размер 43–45	579	35	10		
	ВекторПро					
1223	Аргоника коллоидное серебро, 10 мл	484	25	6		
1225	Гель «АльгаРетинол» с витамином А, 50 мл	548	34	6		
1204	Гель «АргоВасна Календула», 25 г	176	10	8		
1218	Гель «АргоВасна Календула», 50 мл	426	25	6		
1205	Гель «АргоВасна Орех», 25 г	176	10	8		
1219	Гель «АргоВасна Орех», 50 мл	426	25	6		
1208	Гель «АргоВасна Прополис», 25 г	176	10	8		
1209	Гель «АргоВасна Сирень»,  25 г	176	10	8		
1221	Гель «АргоВасна Сирень», 50 мл	426	25	6		
1201	Гель «АргоВасна», 25 г	176	10	8		
1216	Гель «АргоВасна», 50 мл	426	25	6		
1217	Гель «АртроЗлато» для суставов и связок, 80 мл	828	50	6		
1224	Гель «Варико» для вен и капилляров, 50 мл	613	35	6		
1226	Гель «Вита» с маслом зародышей пшеницы, 30 мл	384	24	6		
1222	Гель «Вита» с маслом зародышей пшеницы, 50 мл	426	25	6		
1213	Гель «ЛактоХит», 50 мл	430	27	6		
1215	Гель «ХелаГолд» с коллоидным золотом, 50 мл	713	43	6		
1214	Гель «ХелаЦинк», 50 мл	426	25	6		
	ВПК					
3401	Салфетки антисептические стерильные «Эплан от 100 ран», 1 шт	102	7	5		
	Дон					
	Здоровье и быт					
1063	Аппарат для местной дарсонвализации АМД «ДОН»	2920	150	1		
1050	Гель для ручной стирки «Марго», 500 г	253	16	4		
1051	Гель для стирки в автоматической стиральной машине «Марго», 500 г	253	16	4		
1058	Доска разделочная антисептическая «АРГО+»	271	17	5		
1059	Озонатор бытовой «Гроза»	4110	200	1		
1057	Средство для мытья посуды «Марго», помпа, 250 мл	154	10	6		
1054	Электрод «Грибок» для АМД «ДОН»	250	10	1		
1055	Электрод «Десенный» для АМД «ДОН»	250	10	1		
1056	Электрод «Расческа» для АМД «ДОН»	311	12	1		
1061	Электроды индивидуальные для массажера «Стимул», 2 шт	100	4	1		
1060	Электроимпульсный массажер «Стимул»	2050	105	1		
	Наружные средства					
1038	Бальзам для губ «Поцелуй», 10 мл	100	7	9		
1031	Гель для душа «Пихтовый», 200 мл	167	11	6		
1024	Дезодорант-антиперспирант «Этна», 125 мл	153	10	7		
1006	Крем антицеллюлитный «Форма А», 100 мл	233	15	8		
1007	Крем для проблемной кожи «Бэлль», 50 мл	170	11	8		
1032	Крем для тела  восстанавливающий «Форма А», 200 мл	216	14	6		
1062	Крем от комаров и мошек «Акомарин» с помпой,  125 мл	177	11	7		
1041	Крем от комаров и мошек «Акомарин», 100 мл	148	9	7		
1009	Крем усиливающий пигментацию «Витасан», 100 мл	633	41	4		
1040	Крем-бальзам «Артро-Хвоя», 30 мл	123	8	16		
1022	Крем-бальзам «Артро-Хвоя», 50 мл	172	10	15		
1011	Крем-бальзам «Донна», 50 мл	171	11	8		
1028	Крем-бальзам «Зимний», 50 мл	162	10	15		
1026	Крем-бальзам «Таежный», 50 мл	205	13	15		
1023	Крем-бальзам «Целитель», 50 мл	189	12	15		
1015	Крем-дезодорант для ног «Степ», 50 мл	173	11	8		
1030	Лед косметич. отбеливающий «Аврора», лосьон для пригот. льда, 200 мл	138	9	6		
1016	Лосьон для размягчения огрубевшей кожи, 10 мл	126	8	9		
1018	Средство для сухой чистки рук «Автошик», 125 мл	105	7	7		
1020	Средство по уходу за ногтями «Миг», порошок, 50 г	138	9	4		
1025	Средство по уходу за полостью рта «АргоДент», 200 мл	187	12	6		
	Дэльфа					
0519	Коврик массажный для сиденья «Таежный целитель»	671	42	2		
0522	Масло «Богатырское», 200 мл	266	16	5		
0503	Масло «Долголетие», капсулы, 100 шт	271	16	12		
0504	Масло «Здравие», капсулы, 100 шт	265	16	12		
0523	Масло «Молодильное», 200 мл	283	17	5		
0524	Масло «Целительное», 200 мл	289	17	5		
0513	Масло кедровое с боярышником, капсулы, 100 шт	295	17	12		
0506	Масло кедровое с калиной (с витамином Е), капсулы, 100 шт	311	18	12		
0505	Масло кедровое с провитамином А, капсулы, 100 шт	325	19	12		
0507	Масло кедровое, капсулы, 100 шт	291	17	12		
0512	Продукт белково-витаминный «Кедровая сила - 2», 237 г	613	35	4		
0517	Продукт белково-витаминный «Кедровая сила - Боярская», 237 г	613	35	4		
0518	Продукт белково-витаминный «Кедровая сила - Спортивная», 237 г	600	35	4		
0511	Продукт белково-витаминный «Кедровая сила», 237 г	600	35	4		
0520	Продукт белково-витаминный «Кедровые сливки с шоколадом», 237 г	778	45	4		
0521	Продукт белково-витаминный «Кедровые сливки», 237 г	778	45	4		
	Здравимпэкс					
3901	Браслет-индикатор ультрафиолетового излучения	114	6	10		
3902	Термометр жидкокристаллический (полоска)	114	6	25		
3903	Термометр жидкокристаллический для детского купания	114	6	25		
3904	Термометр жидкокристаллический для детской бутылочки, 2 шт	114	6	25		
3905	Термометр жидкокристаллический для непрерывного измерения температуры тела, 3 шт	114	6	25		
3906	Термометр жидкокристаллический комнатный	114	6	25		
	Интеллект-К					
	Декоративная косметика					
8031	База под лак	223	11	1		
8116	Бальзам для губ «Голубая лагуна»	143	7	1		
8129	Блеск для губ  	229	11	1		
8130	Блеск для губ  	229	11	1		
8131	Блеск для губ  	202	10	1		
8132	Блеск для губ  	202	10	1		
8133	Блеск для губ  	202	10	1		
8104	Блеск для губ «Шоколадный поцелуй»	160	8	1		
8105	Блеск для губ «Шоколадный поцелуй»	160	8	1		
8106	Блеск для губ «Шоколадный поцелуй»	160	8	1		
8107	Блеск для губ «Шоколадный поцелуй»	160	8	1		
8108	Блеск для губ «Шоколадный поцелуй»	160	8	1		
8150	Выкраски для лаков	223	11	1		
8083	Карандаш для бровей	137	7	1		
8149	Карандаш для бровей патина	137	7	1		
8084	Карандаш для век	137	7	1		
8085	Карандаш для век	137	7	1		
8086	Карандаш для век	121	6	1		
8087	Карандаш для век	121	6	1		
8101	Карандаш для век с растушевкой	185	9	1		
8102	Карандаш для век с растушевкой	185	9	1		
8088	Карандаш для губ	121	6	1		
8089	Карандаш для губ	121	6	1		
8090	Карандаш для губ	121	6	1		
8091	Карандаш для губ	121	6	1		
8092	Карандаш для губ	121	6	1		
8099	Карандаш для французского маникюра	101	5	1		
8094	Карандаш-тени для век	182	9	1		
8095	Карандаш-тени для век	182	9	1		
8096	Карандаш-тени для век	182	9	1		
8097	Карандаш-тени для век	182	9	1		
8098	Карандаш-тени для век	182	9	1		
8151	Кисточки (комплект)	188	0	1		
8120	Корректор «Морские камешки»	146	7	1		
8121	Корректор «Морские камешки»	146	7	1		
8122	Корректор «Морские камешки»	146	7	1		
8153	Косметичка-саквояж	425	0	1		
8103	Крем сыворотка для ресниц «Голубая лагуна»	179	9	1		
0983	Крем тональный 01 бежевый, 30 мл	406	22	1		
0984	Крем тональный 01 светло-бежевый, 30 мл	406	22	1		
0985	Крем тональный 02 пастельный, 30 мл	406	22	1		
0986	Крем тональный 02 светло-пастельный, 30 мл	406	22	1		
8063	Крем-помада	307	15	1		
8064	Крем-помада	307	15	1		
8065	Крем-помада	307	15	1		
8066	Крем-помада	307	15	1		
8067	Крем-помада	307	15	1		
8068	Крем-помада	307	15	1		
8069	Крем-помада	307	15	1		
8070	Крем-помада	307	15	1		
8037	Крем-пудра «Hydrodermic» тон №1	555	27	1		
8038	Крем-пудра «Hydrodermic» тон №2	555	27	1		
8004	Лак для ногтей голография, 15 мл 	246	12	1		
8006	Лак для ногтей перламутр, 15 мл 	207	10	1		
8008	Лак для ногтей перламутр, 15 мл 	201	10	1		
8009	Лак для ногтей перламутр, 15 мл 	207	10	1		
8010	Лак для ногтей перламутр, 15 мл 	201	10	1		
8011	Лак для ногтей перламутр, 15 мл 	207	10	1		
8012	Лак для ногтей перламутр, 15 мл 	207	10	1		
8013	Лак для ногтей перламутр, 15 мл 	201	10	1		
8014	Лак для ногтей перламутр, 15 мл 	207	10	1		
8015	Лак для ногтей перламутр, 15 мл 	201	10	1		
8018	Лак для ногтей перламутр, 15 мл 	207	10	1		
8019	Лак для ногтей перламутр, 15 мл 	201	10	1		
8020	Лак для ногтей перламутр, 15 мл 	201	10	1		
8021	Лак для ногтей перламутр, 15 мл 	201	10	1		
8028	Лак для ногтей перламутр, 15 мл 	201	10	1		
8029	Лак для ногтей перламутр, 15 мл 	246	12	1		
8030	Лак для ногтей перламутр, 15 мл 	201	10	1		
8007	Лак для ногтей перламутр, 15 мл 	230	11	1		
8003	Лак для ногтей сияющие блестки, 15 мл 	246	12	1		
8002	Лак для ногтей топ для темных лаков, 15 мл 	207	10	1		
8005	Лак для ногтей эмаль, 15 мл 	207	10	1		
8016	Лак для ногтей эмаль, 15 мл 	201	10	1		
8017	Лак для ногтей эмаль, 15 мл 	201	10	1		
8022	Лак для ногтей эмаль, 15 мл 	201	10	1		
8023	Лак для ногтей эмаль, 15 мл 	201	10	1		
8024	Лак для ногтей эмаль, 15 мл 	201	10	1		
8025	Лак для ногтей эмаль, 15 мл 	201	10	1		
8026	Лак для ногтей эмаль, 15 мл 	201	10	1		
8027	Лак для ногтей эмаль, 15 мл 	201	10	1		
8093	Подводка для век	223	11	1		
8117	Помада для губ «Крем-брюле»	146	7	1		
8118	Помада для губ «Крем-брюле»	146	7	1		
8119	Помада для губ «Крем-брюле»	146	7	1		
8071	Помада увлажняющая	291	14	1		
8072	Помада увлажняющая	291	14	1		
8073	Помада увлажняющая	291	14	1		
8074	Помада увлажняющая	291	14	1		
8075	Помада увлажняющая	291	14	1		
8076	Помада увлажняющая	291	14	1		
8077	Помада увлажняющая	291	14	1		
8078	Помада увлажняющая	291	14	1		
8079	Помада увлажняющая	291	14	1		
8080	Помада увлажняющая	291	14	1		
8081	Помада увлажняющая	291	14	1		
8082	Помада увлажняющая	291	14	1		
8109	Помада-блеск «Карамельный микс»	268	13	1		
8110	Помада-блеск «Карамельный микс»	268	13	1		
8111	Помада-блеск «Карамельный микс»	268	13	1		
8112	Помада-блеск «Карамельный микс»	268	13	1		
8113	Помада-блеск «Карамельный микс»	268	13	1		
8114	Помада-блеск «Карамельный микс»	268	13	1		
8115	Помада-блеск «Карамельный микс»	268	13	1		
8035	Пудра «Камея» двухцветная тон №1	531	26	1		
8036	Пудра «Камея» двухцветная тон №2	531	26	1		
8033	Пудра компактная «Extra fine»	471	23	1		
8034	Пудра компактная «Extra fine»	471	23	1		
8032	Сушка	223	11	1		
8124	Тени гелевые	203	10	1		
8125	Тени гелевые	203	10	1		
8126	Тени гелевые	203	10	1		
8127	Тени гелевые	203	10	1		
8128	Тени гелевые	203	10	1		
8048	Тени компактные «Луна» бежево-розовые перламутровые	263	13	1		
8055	Тени компактные «Луна» бежевые матовые	263	13	1		
8043	Тени компактные «Луна» белые перламутровые	263	13	1		
8058	Тени компактные «Луна» голубые перламутровые	263	13	1		
8052	Тени компактные «Луна» желтые перламутровые	263	13	1		
8062	Тени компактные «Луна» коричневые перламутровые	263	13	1		
8046	Тени компактные «Луна» розовые матовые	263	13	1		
8045	Тени компактные «Луна» светло-коричневые перламутровые	263	13	1		
8059	Тени компактные «Луна» светло-салатовые матовые	263	13	1		
8047	Тени компактные «Луна» светло-сиреневые матовые	263	13	1		
8050	Тени компактные «Луна» серо-бежевые перламутровые	263	13	1		
8049	Тени компактные «Луна» серовато-белые перламутровые	263	13	1		
8044	Тени компактные «Луна» серо-голубые перламутровые	263	13	1		
8057	Тени компактные «Луна» синие матовые	263	13	1		
8054	Тени компактные «Луна» тёмно-бежевые перламутровые	263	13	1		
8060	Тени компактные «Луна» тёмно-коричневые перламутровые	263	13	1		
8051	Тени компактные «Луна» тёмно-серые перламутровые	263	13	1		
8061	Тени компактные «Луна» тёмно-сиреневые перламутровые	263	13	1		
8053	Тени компактные «Луна» фисташковые перламутровые	263	13	1		
8056	Тени компактные «Луна» чёрные матовые	263	13	1		
8147	Тени компактные для век (5-цв.) жёлто-золотые	558	27	1		
8157	Тени компактные для век (5-цв.) зеленые	558	27	1		
8146	Тени компактные для век (5-цв.) розово-серые	558	27	1		
8156	Тени компактные для век (5-цв.) черно-белые	558	27	1		
8042	Тени-румяна «Belt» двухцветные	495	24	1		
8041	Тени-румяна «Samarcand» трехцветные	514	25	1		
8039	Тени-румяна «Senset» трехцветные	511	25	1		
8148	Точилка для карандашей	268	13	1		
8123	Тушь для ресниц «Голубая лагуна» черная	307	15	1		
8141	Тушь для ресниц коричневая  	248	12	1		
8139	Тушь для ресниц серая  	248	12	1		
8142	Тушь для ресниц синяя  	248	12	1		
8143	Тушь для ресниц фиолетовая 	248	12	1		
8144	Тушь для ресниц хаки 	248	12	1		
8140	Тушь для ресниц черная  	291	14	1		
8145	Тушь-уход для ресниц белая	248	12	1		
	Парфюмерно-косметическая продукция					
	Парфюмерная продукция					
2942	Вода туалетная «Alex», 50 мл	598	32	1		
2944	Вода туалетная «Анна-Мария», 7,5 мл	498	27	1		
2943	Вода туалетная «Валентинка», 7,5 мл	465	25	1		
0968	Вода туалетная «Лидер», 8 мл	316	17	10		
2945	Вода туалетная «Я люблю АРГО», 7,5 мл	481	26	1		
2940	Духи «Мой стиль», 30 мл	687	37	1		
0981	Духи «Мой стиль», 5 мл	316	17	10		
	Средства для детей					
0991	Дымка для тела SPF-25 «Аргоша», 100 мл	426	23	1		
0971	Крем детский с календулой «Аргоша», 50 мл	200	11	10		
0972	Масло противовоспалительное с шиповником «Аргоша», 150 мл	256	14	10		
0973	Молочко бархатистое с маслом моркови «Аргоша», 150 мл	262	14	10		
0974	Пена для ванн с pH 5,5 «Аргоша», 300 мл	258	14	7		
0975	Пенка для умывания ласковая «Аргоша», 200 мл	311	17	8		
0976	Шампунь без слез с ромашкой «Аргоша», 200 мл	200	11	10		
	Средства для мужчин					
2948	Актив-гидратант после бритья, 50 мл	310	17	1		
0963	Лосьон после бритья тонизирующий, 150 мл	223	12	6		
2949	Масло для бритья «2 в 1», 50 мл	388	21	1		
	Уход за волосами					
2959	Бальзам для волос интенсивное увлажнение, блеск и объем, 250 мл	314	17	10		
0951	Кондиционер-ополаскиватель, 150 мл	236	13	7		
2917	Кондиционер-ополаскиватель, тестер, 50 мл	70	4	5		
2958	Крем-шампунь для волос и тела «HYDRO COMFORT», 250 мл	353	19	10		
0953	Лосьон для укрепления и роста волос, 150 мл	279	15	6		
2957	Шампунь активный Анти-перхоть, 250 мл	335	18	10		
0954	Шампунь балансирующий «3 в 1», 250 мл	334	18	10		
2918	Шампунь балансирующий «3 в 1», тестер, 50 мл	70	4	5		
2956	Шампунь интенсивное увлажнение, блеск и объем «AQUA BALANCE», 250 мл	348	19	10		
2919	Шампунь профилактический (анти-перхоть), тестер, 50 мл	70	4	5		
	Уход за кожей тела					
2946	Крем + массажер для профилактики целлюлита, 100 мл	389	21	1		
